Date,Weight,"Fat mass",Comments
"2011-11-15 08:00:00",174.2,,
"2011-11-14 08:00:00",173.8,,
"2011-11-14 08:00:00",173.8,,
"2011-11-14 08:00:00",173.8,,
"2011-11-14 08:00:00",173.8,,
"2011-11-14 08:00:00",173.8,,
"2011-11-13 08:00:00",174.8,,
"2011-11-13 08:00:00",174.8,,
"2011-11-13 08:00:00",174.8,,
"2011-11-13 08:00:00",174.8,,
"2011-11-13 08:00:00",174.8,,
"2011-11-12 08:00:00",175,,
"2011-11-12 08:00:00",175,,
"2011-11-12 08:00:00",175,,
"2011-11-12 08:00:00",175,,
"2011-11-12 08:00:00",175,,
"2011-11-11 08:00:00",175.8,,
"2011-11-11 08:00:00",175.8,,
"2011-11-11 08:00:00",175.8,,
"2011-11-11 08:00:00",175.8,,
"2011-11-11 08:00:00",175.8,,
"2011-11-10 08:00:00",175,,
"2011-11-10 08:00:00",175,,
"2011-11-10 08:00:00",175,,
"2011-11-10 08:00:00",175,,
"2011-11-10 08:00:00",175,,
